kMessageId;PostedDateTime;TransactionType;OrderID;MerchantOrderID;AmountType;AmountDescription;Amount;QuantityPurchased;SellerSKU;MarketplaceName;SettlementID
5332326774;Tue Oct 28 2025 15:50:11 GMT+0000 (GMT);Order;408-1768128-2664364;;ItemPrice;Principal;35.42;;;Amazon.fr;25857968422
5332326777;Tue Oct 28 2025 15:50:11 GMT+0000 (GMT);Order;408-1768128-2664364;;ItemPrice;Tax;7.08;;;Amazon.fr;25857968422
5332326780;Tue Oct 28 2025 15:50:11 GMT+0000 (GMT);Order;408-1768128-2664364;;ItemPrice;Shipping;7.42;;;Amazon.fr;25857968422
5332326783;Tue Oct 28 2025 15:50:11 GMT+0000 (GMT);Order;408-1768128-2664364;;ItemPrice;ShippingTax;1.48;;;Amazon.fr;25857968422
5332326786;Tue Oct 28 2025 15:50:11 GMT+0000 (GMT);Order;408-1768128-2664364;;ItemFees;Commission;-6.57;;;Amazon.fr;25857968422
5332326789;Tue Oct 28 2025 15:50:11 GMT+0000 (GMT);Order;408-1768128-2664364;;ItemFees;ShippingHB;-1.39;;;Amazon.fr;25857968422
5332326792;Tue Oct 28 2025 15:50:11 GMT+0000 (GMT);Order;408-1768128-2664364;;ItemFees;DigitalServicesFee;-0.16;;;Amazon.fr;25857968422
5332335270;Tue Oct 28 2025 15:50:32 GMT+0000 (GMT);Order;028-3074983-2473960;;ItemPrice;Principal;27.31;;;Amazon.de;25857547152
5332335273;Tue Oct 28 2025 15:50:32 GMT+0000 (GMT);Order;028-3074983-2473960;;ItemPrice;Tax;5.19;;;Amazon.de;25857547152
5332335276;Tue Oct 28 2025 15:50:32 GMT+0000 (GMT);Order;028-3074983-2473960;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332335279;Tue Oct 28 2025 15:50:32 GMT+0000 (GMT);Order;028-3074983-2473960;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332335282;Tue Oct 28 2025 15:50:32 GMT+0000 (GMT);Order;028-3074983-2473960;;ItemFees;Commission;-5.02;;;Amazon.de;25857547152
5332335285;Tue Oct 28 2025 15:50:32 GMT+0000 (GMT);Order;028-3074983-2473960;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332335306;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemPrice;Principal;13.45;;;Amazon.de;25857547152
5332335309;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemPrice;Tax;2.56;;;Amazon.de;25857547152
5332335312;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemPrice;Shipping;1.37;;;Amazon.de;25857547152
5332335315;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemPrice;ShippingTax;0.26;;;Amazon.de;25857547152
5332335318;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemFees;Commission;-2.47;;;Amazon.de;25857547152
5332335321;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemFees;ShippingHB;-0.24;;;Amazon.de;25857547152
5332335324;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemPrice;Principal;13.77;;;Amazon.de;25857547152
5332335327;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemPrice;Tax;2.62;;;Amazon.de;25857547152
5332335330;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemPrice;Shipping;1.38;;;Amazon.de;25857547152
5332335333;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemPrice;ShippingTax;0.26;;;Amazon.de;25857547152
5332335336;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemFees;Commission;-2.53;;;Amazon.de;25857547152
5332335339;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemFees;ShippingHB;-0.24;;;Amazon.de;25857547152
5332335342;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemPrice;Principal;12.96;;;Amazon.de;25857547152
5332335345;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemPrice;Tax;2.46;;;Amazon.de;25857547152
5332335348;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemPrice;Shipping;1.37;;;Amazon.de;25857547152
5332335351;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemPrice;ShippingTax;0.26;;;Amazon.de;25857547152
5332335354;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemFees;Commission;-2.39;;;Amazon.de;25857547152
5332335357;Tue Oct 28 2025 15:51:06 GMT+0000 (GMT);Order;028-3928858-7634751;;ItemFees;ShippingHB;-0.24;;;Amazon.de;25857547152
5332335963;Tue Oct 28 2025 17:58:20 GMT+0000 (GMT);Refund;303-1988644-5065903;;ItemPrice;Tax;-4.41;;;Amazon.de;25857547152
5332335966;Tue Oct 28 2025 17:58:20 GMT+0000 (GMT);Refund;303-1988644-5065903;;ItemPrice;ShippingTax;-1.08;;;Amazon.de;25857547152
5332335969;Tue Oct 28 2025 17:58:20 GMT+0000 (GMT);Refund;303-1988644-5065903;;ItemPrice;Shipping;-5.42;;;Amazon.de;25857547152
5332335972;Tue Oct 28 2025 17:58:20 GMT+0000 (GMT);Refund;303-1988644-5065903;;ItemPrice;Principal;-22.07;;;Amazon.de;25857547152
5332335975;Tue Oct 28 2025 17:58:20 GMT+0000 (GMT);Refund;303-1988644-5065903;;ItemFees;Commission;4.06;;;Amazon.de;25857547152
5332335978;Tue Oct 28 2025 17:58:20 GMT+0000 (GMT);Refund;303-1988644-5065903;;ItemFees;RefundCommission;-1.01;;;Amazon.de;25857547152
5332335981;Tue Oct 28 2025 17:58:20 GMT+0000 (GMT);Refund;303-1988644-5065903;;ItemFees;ShippingHB;1.01;;;Amazon.de;25857547152
5332136256;Wed Oct 29 2025 09:18:59 GMT+0000 (GMT);Order;403-7928821-6977944;;ItemPrice;Principal;124.78;;;Amazon.it;25759506412
5332136259;Wed Oct 29 2025 09:18:59 GMT+0000 (GMT);Order;403-7928821-6977944;;ItemPrice;Shipping;11.9;;;Amazon.it;25759506412
5332136262;Wed Oct 29 2025 09:18:59 GMT+0000 (GMT);Order;403-7928821-6977944;;ItemFees;Commission;-22.98;;;Amazon.it;25759506412
5332136265;Wed Oct 29 2025 09:18:59 GMT+0000 (GMT);Order;403-7928821-6977944;;ItemFees;ShippingHB;-1.85;;;Amazon.it;25759506412
5332136268;Wed Oct 29 2025 09:18:59 GMT+0000 (GMT);Order;403-7928821-6977944;;ItemFees;DigitalServicesFee;-0.5;;;Amazon.it;25759506412
5332326993;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemPrice;Principal;60.27;;;Amazon.fr;25857968422
5332326996;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemPrice;Shipping;2.97;;;Amazon.fr;25857968422
5332326999;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemFees;Commission;-11.09;;;Amazon.fr;25857968422
5332327002;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemFees;ShippingHB;-0.47;;;Amazon.fr;25857968422
5332327005;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemFees;DigitalServicesFee;-0.23;;;Amazon.fr;25857968422
5332327008;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemPrice;Principal;74.61;;;Amazon.fr;25857968422
5332327011;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemPrice;Shipping;2.97;;;Amazon.fr;25857968422
5332327014;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemFees;Commission;-13.74;;;Amazon.fr;25857968422
5332327017;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemFees;ShippingHB;-0.47;;;Amazon.fr;25857968422
5332327020;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemFees;DigitalServicesFee;-0.29;;;Amazon.fr;25857968422
5332327023;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemPrice;Principal;74.61;;;Amazon.fr;25857968422
5332327026;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemPrice;Shipping;2.96;;;Amazon.fr;25857968422
5332327029;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemFees;Commission;-13.75;;;Amazon.fr;25857968422
5332327032;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemFees;ShippingHB;-0.46;;;Amazon.fr;25857968422
5332327035;Wed Oct 29 2025 10:14:16 GMT+0000 (GMT);Order;406-3902161-1847511;;ItemFees;DigitalServicesFee;-0.29;;;Amazon.fr;25857968422
5332335567;Wed Oct 29 2025 10:36:39 GMT+0000 (GMT);Order;304-2509969-7838717;;ItemPrice;Principal;29.83;;;Amazon.de;25857547152
5332335570;Wed Oct 29 2025 10:36:39 GMT+0000 (GMT);Order;304-2509969-7838717;;ItemPrice;Tax;5.67;;;Amazon.de;25857547152
5332335573;Wed Oct 29 2025 10:36:39 GMT+0000 (GMT);Order;304-2509969-7838717;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332335576;Wed Oct 29 2025 10:36:39 GMT+0000 (GMT);Order;304-2509969-7838717;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332335579;Wed Oct 29 2025 10:36:39 GMT+0000 (GMT);Order;304-2509969-7838717;;ItemFees;Commission;-5.49;;;Amazon.de;25857547152
5332335582;Wed Oct 29 2025 10:36:39 GMT+0000 (GMT);Order;304-2509969-7838717;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25857547152
5332327395;Wed Oct 29 2025 11:04:28 GMT+0000 (GMT);Order;406-7418695-5074703;;ItemPrice;Principal;69.37;;;Amazon.fr;25857968422
5332327398;Wed Oct 29 2025 11:04:28 GMT+0000 (GMT);Order;406-7418695-5074703;;ItemPrice;Tax;13.87;;;Amazon.fr;25857968422
5332327401;Wed Oct 29 2025 11:04:28 GMT+0000 (GMT);Order;406-7418695-5074703;;ItemPrice;Shipping;7.42;;;Amazon.fr;25857968422
5332327404;Wed Oct 29 2025 11:04:28 GMT+0000 (GMT);Order;406-7418695-5074703;;ItemPrice;ShippingTax;1.48;;;Amazon.fr;25857968422
5332327407;Wed Oct 29 2025 11:04:28 GMT+0000 (GMT);Order;406-7418695-5074703;;ItemFees;Commission;-12.87;;;Amazon.fr;25857968422
5332327410;Wed Oct 29 2025 11:04:28 GMT+0000 (GMT);Order;406-7418695-5074703;;ItemFees;ShippingHB;-1.38;;;Amazon.fr;25857968422
5332327413;Wed Oct 29 2025 11:04:28 GMT+0000 (GMT);Order;406-7418695-5074703;;ItemFees;DigitalServicesFee;-0.28;;;Amazon.fr;25857968422
5332334502;Wed Oct 29 2025 11:06:36 GMT+0000 (GMT);Order;305-4705685-0572320;;ItemPrice;Principal;47.82;;;Amazon.de;25857547152
5332334505;Wed Oct 29 2025 11:06:36 GMT+0000 (GMT);Order;305-4705685-0572320;;ItemPrice;Tax;9.08;;;Amazon.de;25857547152
5332334508;Wed Oct 29 2025 11:06:36 GMT+0000 (GMT);Order;305-4705685-0572320;;ItemFees;Commission;-8.8;;;Amazon.de;25857547152
5332327089;Wed Oct 29 2025 11:21:03 GMT+0000 (GMT);Order;406-9595828-3250758;;ItemPrice;Principal;64.19;;;Amazon.fr;25857968422
5332327092;Wed Oct 29 2025 11:21:03 GMT+0000 (GMT);Order;406-9595828-3250758;;ItemPrice;Tax;12.84;;;Amazon.fr;25857968422
5332327095;Wed Oct 29 2025 11:21:03 GMT+0000 (GMT);Order;406-9595828-3250758;;ItemPrice;Shipping;7.42;;;Amazon.fr;25857968422
5332327098;Wed Oct 29 2025 11:21:03 GMT+0000 (GMT);Order;406-9595828-3250758;;ItemPrice;ShippingTax;1.48;;;Amazon.fr;25857968422
5332327101;Wed Oct 29 2025 11:21:03 GMT+0000 (GMT);Order;406-9595828-3250758;;ItemFees;Commission;-10.99;;;Amazon.fr;25857968422
5332327104;Wed Oct 29 2025 11:21:03 GMT+0000 (GMT);Order;406-9595828-3250758;;ItemFees;ShippingHB;-1.27;;;Amazon.fr;25857968422
5332327107;Wed Oct 29 2025 11:21:03 GMT+0000 (GMT);Order;406-9595828-3250758;;ItemFees;DigitalServicesFee;-0.24;;;Amazon.fr;25857968422
5332327581;Wed Oct 29 2025 11:42:16 GMT+0000 (GMT);Order;407-4453364-2707506;;ItemPrice;Principal;148.32;;;Amazon.fr;25857968422
5332327584;Wed Oct 29 2025 11:42:16 GMT+0000 (GMT);Order;407-4453364-2707506;;ItemPrice;Tax;29.68;;;Amazon.fr;25857968422
5332327587;Wed Oct 29 2025 11:42:16 GMT+0000 (GMT);Order;407-4453364-2707506;;ItemPrice;Shipping;7.42;;;Amazon.fr;25857968422
5332327590;Wed Oct 29 2025 11:42:16 GMT+0000 (GMT);Order;407-4453364-2707506;;ItemPrice;ShippingTax;1.48;;;Amazon.fr;25857968422
5332327593;Wed Oct 29 2025 11:42:16 GMT+0000 (GMT);Order;407-4453364-2707506;;ItemFees;Commission;-27.52;;;Amazon.fr;25857968422
5332327596;Wed Oct 29 2025 11:42:16 GMT+0000 (GMT);Order;407-4453364-2707506;;ItemFees;ShippingHB;-1.39;;;Amazon.fr;25857968422
5332327599;Wed Oct 29 2025 11:42:16 GMT+0000 (GMT);Order;407-4453364-2707506;;ItemFees;DigitalServicesFee;-0.59;;;Amazon.fr;25857968422
5332334529;Wed Oct 29 2025 11:47:28 GMT+0000 (GMT);Order;306-2619951-1390719;;ItemPrice;Principal;77.23;;;Amazon.de;25857547152
5332334532;Wed Oct 29 2025 11:47:28 GMT+0000 (GMT);Order;306-2619951-1390719;;ItemPrice;Tax;15.45;;;Amazon.de;25857547152
5332334535;Wed Oct 29 2025 11:47:28 GMT+0000 (GMT);Order;306-2619951-1390719;;ItemPrice;Shipping;5.42;;;Amazon.de;25857547152
5332334538;Wed Oct 29 2025 11:47:28 GMT+0000 (GMT);Order;306-2619951-1390719;;ItemPrice;ShippingTax;1.08;;;Amazon.de;25857547152
5332334541;Wed Oct 29 2025 11:47:28 GMT+0000 (GMT);Order;306-2619951-1390719;;ItemFees;Commission;-14.22;;;Amazon.de;25857547152
5332334544;Wed Oct 29 2025 11:47:28 GMT+0000 (GMT);Order;306-2619951-1390719;;ItemFees;ShippingHB;-0.99;;;Amazon.de;25857547152
5332334121;Wed Oct 29 2025 11:57:40 GMT+0000 (GMT);Order;028-1763703-7309149;;ItemPrice;Principal;37.73;;;Amazon.de;25857547152
5332334124;Wed Oct 29 2025 11:57:40 GMT+0000 (GMT);Order;028-1763703-7309149;;ItemPrice;Tax;7.17;;;Amazon.de;25857547152
5332334127;Wed Oct 29 2025 11:57:40 GMT+0000 (GMT);Order;028-1763703-7309149;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332334130;Wed Oct 29 2025 11:57:40 GMT+0000 (GMT);Order;028-1763703-7309149;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332334133;Wed Oct 29 2025 11:57:40 GMT+0000 (GMT);Order;028-1763703-7309149;;ItemFees;Commission;-6.41;;;Amazon.de;25857547152
5332334136;Wed Oct 29 2025 11:57:40 GMT+0000 (GMT);Order;028-1763703-7309149;;ItemFees;ShippingHB;-0.7;;;Amazon.de;25857547152
5332334355;Wed Oct 29 2025 12:02:59 GMT+0000 (GMT);Order;306-8021525-2488365;;ItemPrice;Principal;19.75;;;Amazon.de;25857547152
5332334358;Wed Oct 29 2025 12:02:59 GMT+0000 (GMT);Order;306-8021525-2488365;;ItemPrice;Tax;3.75;;;Amazon.de;25857547152
5332334361;Wed Oct 29 2025 12:02:59 GMT+0000 (GMT);Order;306-8021525-2488365;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332334364;Wed Oct 29 2025 12:02:59 GMT+0000 (GMT);Order;306-8021525-2488365;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332334367;Wed Oct 29 2025 12:02:59 GMT+0000 (GMT);Order;306-8021525-2488365;;ItemFees;Commission;-3.62;;;Amazon.de;25857547152
5332334370;Wed Oct 29 2025 12:02:59 GMT+0000 (GMT);Order;306-8021525-2488365;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332334874;Wed Oct 29 2025 12:08:40 GMT+0000 (GMT);Order;306-2280405-8642739;;ItemPrice;Principal;31.39;;;Amazon.de;25857547152
5332334877;Wed Oct 29 2025 12:08:40 GMT+0000 (GMT);Order;306-2280405-8642739;;ItemPrice;Tax;5.96;;;Amazon.de;25857547152
5332334880;Wed Oct 29 2025 12:08:40 GMT+0000 (GMT);Order;306-2280405-8642739;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332334883;Wed Oct 29 2025 12:08:40 GMT+0000 (GMT);Order;306-2280405-8642739;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332334886;Wed Oct 29 2025 12:08:40 GMT+0000 (GMT);Order;306-2280405-8642739;;ItemFees;Commission;-5.77;;;Amazon.de;25857547152
5332334889;Wed Oct 29 2025 12:08:40 GMT+0000 (GMT);Order;306-2280405-8642739;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332335657;Wed Oct 29 2025 12:08:52 GMT+0000 (GMT);Order;304-5424709-2672324;;ItemPrice;Principal;15.55;;;Amazon.de;25857547152
5332335660;Wed Oct 29 2025 12:08:52 GMT+0000 (GMT);Order;304-5424709-2672324;;ItemPrice;Tax;2.95;;;Amazon.de;25857547152
5332335663;Wed Oct 29 2025 12:08:52 GMT+0000 (GMT);Order;304-5424709-2672324;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332335666;Wed Oct 29 2025 12:08:52 GMT+0000 (GMT);Order;304-5424709-2672324;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332335669;Wed Oct 29 2025 12:08:52 GMT+0000 (GMT);Order;304-5424709-2672324;;ItemFees;Commission;-2.85;;;Amazon.de;25857547152
5332335672;Wed Oct 29 2025 12:08:52 GMT+0000 (GMT);Order;304-5424709-2672324;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332327560;Wed Oct 29 2025 12:29:25 GMT+0000 (GMT);Order;405-0531700-1541965;;ItemPrice;Principal;13.75;;;Amazon.fr;25857968422
5332327563;Wed Oct 29 2025 12:29:25 GMT+0000 (GMT);Order;405-0531700-1541965;;ItemPrice;Tax;2.75;;;Amazon.fr;25857968422
5332327566;Wed Oct 29 2025 12:29:25 GMT+0000 (GMT);Order;405-0531700-1541965;;ItemPrice;Shipping;7.42;;;Amazon.fr;25857968422
5332327569;Wed Oct 29 2025 12:29:25 GMT+0000 (GMT);Order;405-0531700-1541965;;ItemPrice;ShippingTax;1.48;;;Amazon.fr;25857968422
5332327572;Wed Oct 29 2025 12:29:25 GMT+0000 (GMT);Order;405-0531700-1541965;;ItemFees;Commission;-2.54;;;Amazon.fr;25857968422
5332327575;Wed Oct 29 2025 12:29:25 GMT+0000 (GMT);Order;405-0531700-1541965;;ItemFees;ShippingHB;-1.38;;;Amazon.fr;25857968422
5332327578;Wed Oct 29 2025 12:29:25 GMT+0000 (GMT);Order;405-0531700-1541965;;ItemFees;DigitalServicesFee;-0.08;;;Amazon.fr;25857968422
5332334664;Wed Oct 29 2025 12:30:09 GMT+0000 (GMT);Order;303-7058900-6389961;;ItemPrice;Principal;22.61;;;Amazon.de;25857547152
5332334667;Wed Oct 29 2025 12:30:09 GMT+0000 (GMT);Order;303-7058900-6389961;;ItemPrice;Tax;4.29;;;Amazon.de;25857547152
5332334670;Wed Oct 29 2025 12:30:09 GMT+0000 (GMT);Order;303-7058900-6389961;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332334673;Wed Oct 29 2025 12:30:09 GMT+0000 (GMT);Order;303-7058900-6389961;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332334676;Wed Oct 29 2025 12:30:09 GMT+0000 (GMT);Order;303-7058900-6389961;;ItemFees;Commission;-4.15;;;Amazon.de;25857547152
5332334679;Wed Oct 29 2025 12:30:09 GMT+0000 (GMT);Order;303-7058900-6389961;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332334193;Wed Oct 29 2025 13:22:03 GMT+0000 (GMT);Order;303-1971742-8753966;;ItemPrice;Principal;11.68;;;Amazon.de;25857547152
5332334196;Wed Oct 29 2025 13:22:03 GMT+0000 (GMT);Order;303-1971742-8753966;;ItemPrice;Tax;2.22;;;Amazon.de;25857547152
5332334199;Wed Oct 29 2025 13:22:03 GMT+0000 (GMT);Order;303-1971742-8753966;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332334202;Wed Oct 29 2025 13:22:03 GMT+0000 (GMT);Order;303-1971742-8753966;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332334205;Wed Oct 29 2025 13:22:03 GMT+0000 (GMT);Order;303-1971742-8753966;;ItemFees;Commission;-2.14;;;Amazon.de;25857547152
5332334208;Wed Oct 29 2025 13:22:03 GMT+0000 (GMT);Order;303-1971742-8753966;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332327110;Wed Oct 29 2025 13:22:29 GMT+0000 (GMT);Order;406-1811667-6936330;;ItemPrice;Principal;11.58;;;Amazon.fr;25857968422
5332327113;Wed Oct 29 2025 13:22:29 GMT+0000 (GMT);Order;406-1811667-6936330;;ItemPrice;Tax;2.32;;;Amazon.fr;25857968422
5332327116;Wed Oct 29 2025 13:22:29 GMT+0000 (GMT);Order;406-1811667-6936330;;ItemPrice;Shipping;7.42;;;Amazon.fr;25857968422
5332327119;Wed Oct 29 2025 13:22:29 GMT+0000 (GMT);Order;406-1811667-6936330;;ItemPrice;ShippingTax;1.48;;;Amazon.fr;25857968422
5332327122;Wed Oct 29 2025 13:22:29 GMT+0000 (GMT);Order;406-1811667-6936330;;ItemFees;Commission;-2.14;;;Amazon.fr;25857968422
5332327125;Wed Oct 29 2025 13:22:29 GMT+0000 (GMT);Order;406-1811667-6936330;;ItemFees;ShippingHB;-1.38;;;Amazon.fr;25857968422
5332327128;Wed Oct 29 2025 13:22:29 GMT+0000 (GMT);Order;406-1811667-6936330;;ItemFees;DigitalServicesFee;-0.07;;;Amazon.fr;25857968422
5332335180;Wed Oct 29 2025 13:27:09 GMT+0000 (GMT);Order;304-1560497-3598746;;ItemPrice;Principal;18.91;;;Amazon.de;25857547152
5332335183;Wed Oct 29 2025 13:27:09 GMT+0000 (GMT);Order;304-1560497-3598746;;ItemPrice;Tax;3.59;;;Amazon.de;25857547152
5332335186;Wed Oct 29 2025 13:27:09 GMT+0000 (GMT);Order;304-1560497-3598746;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332335189;Wed Oct 29 2025 13:27:09 GMT+0000 (GMT);Order;304-1560497-3598746;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332335192;Wed Oct 29 2025 13:27:09 GMT+0000 (GMT);Order;304-1560497-3598746;;ItemFees;Commission;-3.47;;;Amazon.de;25857547152
5332335195;Wed Oct 29 2025 13:27:09 GMT+0000 (GMT);Order;304-1560497-3598746;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332334892;Wed Oct 29 2025 13:32:57 GMT+0000 (GMT);Order;028-8820098-7046702;;ItemPrice;Principal;19.48;;;Amazon.de;25857547152
5332334895;Wed Oct 29 2025 13:32:57 GMT+0000 (GMT);Order;028-8820098-7046702;;ItemPrice;Tax;3.7;;;Amazon.de;25857547152
5332334898;Wed Oct 29 2025 13:32:57 GMT+0000 (GMT);Order;028-8820098-7046702;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332334901;Wed Oct 29 2025 13:32:57 GMT+0000 (GMT);Order;028-8820098-7046702;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332334904;Wed Oct 29 2025 13:32:57 GMT+0000 (GMT);Order;028-8820098-7046702;;ItemFees;Commission;-3.3;;;Amazon.de;25857547152
5332334907;Wed Oct 29 2025 13:32:57 GMT+0000 (GMT);Order;028-8820098-7046702;;ItemFees;ShippingHB;-0.7;;;Amazon.de;25857547152
5332335162;Wed Oct 29 2025 13:38:17 GMT+0000 (GMT);Order;028-1991946-2005153;;ItemPrice;Principal;28.15;;;Amazon.de;25857547152
5332335165;Wed Oct 29 2025 13:38:17 GMT+0000 (GMT);Order;028-1991946-2005153;;ItemPrice;Tax;5.63;;;Amazon.de;25857547152
5332335168;Wed Oct 29 2025 13:38:17 GMT+0000 (GMT);Order;028-1991946-2005153;;ItemPrice;Shipping;5.75;;;Amazon.de;25857547152
5332335171;Wed Oct 29 2025 13:38:17 GMT+0000 (GMT);Order;028-1991946-2005153;;ItemPrice;ShippingTax;1.15;;;Amazon.de;25857547152
5332335174;Wed Oct 29 2025 13:38:17 GMT+0000 (GMT);Order;028-1991946-2005153;;ItemFees;Commission;-5.17;;;Amazon.de;25857547152
5332335177;Wed Oct 29 2025 13:38:17 GMT+0000 (GMT);Order;028-1991946-2005153;;ItemFees;ShippingHB;-1.07;;;Amazon.de;25857547152
5332335816;Wed Oct 29 2025 13:40:49 GMT+0000 (GMT);Refund;303-2527602-7902738;;ItemPrice;Tax;-0.8;;;Amazon.de;25857547152
5332335819;Wed Oct 29 2025 13:40:49 GMT+0000 (GMT);Refund;303-2527602-7902738;;ItemPrice;Principal;-4.2;;;Amazon.de;25857547152
5332335822;Wed Oct 29 2025 13:40:49 GMT+0000 (GMT);Refund;303-2527602-7902738;;ItemFees;Commission;0.77;;;Amazon.de;25857547152
5332335825;Wed Oct 29 2025 13:40:49 GMT+0000 (GMT);Refund;303-2527602-7902738;;ItemFees;RefundCommission;-0.15;;;Amazon.de;25857547152
5332334946;Wed Oct 29 2025 13:44:07 GMT+0000 (GMT);Order;305-6117507-0537156;;ItemPrice;Principal;98.46;;;Amazon.de;25857547152
5332334949;Wed Oct 29 2025 13:44:07 GMT+0000 (GMT);Order;305-6117507-0537156;;ItemPrice;Tax;18.71;;;Amazon.de;25857547152
5332334952;Wed Oct 29 2025 13:44:07 GMT+0000 (GMT);Order;305-6117507-0537156;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332334955;Wed Oct 29 2025 13:44:07 GMT+0000 (GMT);Order;305-6117507-0537156;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332334958;Wed Oct 29 2025 13:44:07 GMT+0000 (GMT);Order;305-6117507-0537156;;ItemFees;Commission;-18.13;;;Amazon.de;25857547152
5332334961;Wed Oct 29 2025 13:44:07 GMT+0000 (GMT);Order;305-6117507-0537156;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25857547152
5332334601;Wed Oct 29 2025 13:49:03 GMT+0000 (GMT);Order;304-3374818-2116309;;ItemPrice;Principal;34.03;;;Amazon.de;25857547152
5332334604;Wed Oct 29 2025 13:49:03 GMT+0000 (GMT);Order;304-3374818-2116309;;ItemPrice;Tax;6.47;;;Amazon.de;25857547152
